Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dxx_norm,GM,dwi-tensor,0.0214772913528395,0.0165487602753731,0.019356799739046048,0.0290826252214249,0.0408623202644637,0.024377028900110283,0.00698262193407118,0.0408623202644637,0.0165487602753731
dxx_norm,GM,pc-bssfp,0.04216586969862305,0.025443846836422628,0.0342077819957189,0.050332110354126325,0.11449828955271481,0.0451748490384253,0.018692352400863678,0.1156260500117912,0.0249182227668549
dxx_norm,GM,t1w,0.03276450052636115,0.0218792588385037,0.0262933110837368,0.057284228813655746,0.1433143666165453,0.04214286065215925,0.023660993082325357,0.1433143666165453,0.0218792588385037
dxx_norm,WM,bssfp,0.03392681481026405,0.023444211276299826,0.025053398399818752,0.04288056326535975,0.07822045691490197,0.03760388284726845,0.015096496090707616,0.0794351305804236,0.0234337669810621
dxx_norm,WM,dwi-tensor,0.0280034537001905,0.018146239918969,0.024864157241835275,0.04315368286847132,0.0546001197760005,0.03245648941519014,0.010973383472957253,0.0546001197760005,0.018146239918969
dxx_norm,WM,pc-bssfp,0.02947068957319,0.021853370662335895,0.026594660545954125,0.03163264260381353,0.05336297620606795,0.030239525009211364,0.006347473979314459,0.0538604380393585,0.0213590449846043
dxx_norm,WM,t1w,0.03211747072704365,0.0215001129206596,0.025466723274646625,0.0430825639981926,0.087461604524671,0.039175363847125666,0.019251140350958026,0.087461604524671,0.0215001129206596
dxy_norm,CSF,bssfp,0.05430345818921825,0.03933099072751462,0.04703194056767057,0.06802305672095316,0.17027932316293168,0.06066546603594473,0.02400185275201431,0.1717002891996402,0.0392187606737467
dxy_norm,CSF,dwi-tensor,0.025000349746914348,0.018339707962647,0.020188727100520998,0.03399596972252117,0.0578701404188802,0.02920062781963931,0.011398358895406456,0.0578701404188802,0.018339707962647
dxy_norm,CSF,pc-bssfp,0.064367121642392,0.03881537896104165,0.05487277939971373,0.08150526232874153,0.17266905385580203,0.07021542094991665,0.025855031823338405,0.1757790983797001,0.0384020451311727
dxy_norm,CSF,t1w,0.047926866208337096,0.0313026137752093,0.0356450801461179,0.0691421844579489,0.1641685105381605,0.05588227074010222,0.026651525795561192,0.1641685105381605,0.0313026137752093
dxy_norm,GM,bssfp,0.0501170658444209,0.040941035570324885,0.04577644452898675,0.05246576764720433,0.15016636461089633,0.053332780325777714,0.018064238388412913,0.1528430596733803,0.0397468815084194
dxy_norm,GM,dwi-tensor,0.0251538537196281,0.0177979076140913,0.019410567962979224,0.036279305575406776,0.0624422014924316,0.029584414256182006,0.01277922965351538,0.0624422014924316,0.0177979076140913
dxy_norm,GM,pc-bssfp,0.05912814165837095,0.039963354014786755,0.04674615510863703,0.06731883276057146,0.1787798481731496,0.06226649614390423,0.023642200695692044,0.1803710679545346,0.0396374092872156
dxy_norm,GM,t1w,0.0433854814130782,0.03240061772771,0.03654604423207972,0.04963483871846805,0.1345359411851465,0.046712249879299415,0.017944314686611416,0.1345359411851465,0.03240061772771
dxy_norm,WM,bssfp,0.06480952487456475,0.0568258903392086,0.06062725560552915,0.07055684980265187,0.08464635346826896,0.06636668075860185,0.007086700208197338,0.0856463761209754,0.0564804617694953
dxy_norm,WM,dwi-tensor,0.02964949017557635,0.0221203097009611,0.025069218549741326,0.04198675827882542,0.0656753681589613,0.03438821996292966,0.012721678365385004,0.0656753681589613,0.0221203097009611
dxy_norm,WM,pc-bssfp,0.07875401344235605,0.06036402932212724,0.06751434622893397,0.09068101984356884,0.1033810564777277,0.08030787325997484,0.012452531797540837,0.1040935759677105,0.0602652256926031
dxy_norm,WM,t1w,0.0533860057135752,0.0443137421899096,0.050106052589452124,0.06674823506258377,0.0822424361658518,0.05800505259145124,0.010733728121048074,0.0822424361658518,0.0443137421899096
dxz_norm,CSF,bssfp,0.0544939295519815,0.03903048752587204,0.050141977927656976,0.06788738181535506,0.32660027916963047,0.06770575089677808,0.04803567050046298,0.3298367473804599,0.0383086017111919
dxz_norm,CSF,dwi-tensor,0.02233877201334425,0.0176129142682109,0.0198967757303568,0.027132416085161322,0.048644591980482,0.025716909918013856,0.008327133795508552,0.048644591980482,0.0176129142682109
dxz_norm,CSF,pc-bssfp,0.061478797454034,0.03956530130608984,0.052416840580395474,0.07781031490763096,0.32310935916740796,0.07162837674324786,0.047540826181647844,0.323819156152983,0.0393834571874518
dxz_norm,CSF,t1w,0.049267116676310355,0.0300288716692305,0.03577140573723452,0.06751796691224216,0.3190468138612496,0.061438916089591275,0.049076771115632675,0.3190468138612496,0.0300288716692305
dxz_norm,GM,bssfp,0.05232136167312725,0.04222941178661178,0.04674900509739224,0.055953491880239674,0.12995841530630162,0.05506018551221627,0.015139778334236418,0.1324798113060482,0.0413793891626333
dxz_norm,GM,dwi-tensor,0.0221316326094416,0.017059280225744,0.018793079689488325,0.02787304897447825,0.0520907990205025,0.025612542983852533,0.009399757966262447,0.0520907990205025,0.017059280225744
